list_name,name,label
street_address,39 Wales Ave,39 Wales Ave
street_address,390 Spadina Ave,390 Spadina Ave
street_address,392 Spadina Ave,392 Spadina Ave
street_address,394 Spadina Ave,394 Spadina Ave
street_address,396 Spadina Ave,396 Spadina Ave
street_address,398 Spadina Ave,398 Spadina Ave
street_address,399 Bathurst St,399 Bathurst St
street_address,3A Fitzroy Ter,3A Fitzroy Ter
street_address,4 Bellevue Ave,4 Bellevue Ave
street_address,4 Casimir St,4 Casimir St
street_address,4 Fitzroy Ter,4 Fitzroy Ter
street_address,4 Glen Baillie Pl,4 Glen Baillie Pl
street_address,4 Hickory St,4 Hickory St
street_address,4 Kensington Ave,4 Kensington Ave
street_address,4 Kensington Pl,4 Kensington Pl
street_address,4 Lippincott St,4 Lippincott St
street_address,40 Bellevue Ave,40 Bellevue Ave
street_address,40 Kensington Ave,40 Kensington Ave
street_address,40 Lippincott St,40 Lippincott St
street_address,40 Nassau St,40 Nassau St
street_address,400 Spadina Ave,400 Spadina Ave
street_address,401 College St,401 College St
street_address,402 Spadina Ave,402 Spadina Ave
street_address,404 Spadina Ave,404 Spadina Ave
street_address,406 Spadina Ave,406 Spadina Ave
street_address,408 Spadina Ave,408 Spadina Ave
street_address,409 1/2 College St,409 1/2 College St
street_address,409 12 College St,409 12 College St
street_address,409 College St,409 College St
street_address,41 Kensington Ave,41 Kensington Ave
street_address,41 Oxford St,41 Oxford St
street_address,41 Wales Ave,41 Wales Ave
street_address,410 Spadina Ave,410 Spadina Ave
street_address,411 College St,411 College St
street_address,412 Spadina Ave,412 Spadina Ave
street_address,414 Spadina Ave,414 Spadina Ave
street_address,415-417 College St,415-417 College St
street_address,415 College St,415 College St
street_address,416 Spadina Ave,416 Spadina Ave
street_address,417 College St,417 College St
street_address,418 Spadina Ave,418 Spadina Ave
street_address,419 College St,419 College St
street_address,42 Bellevue Ave,42 Bellevue Ave
street_address,42 Kensington Ave,42 Kensington Ave
street_address,42 Lippincott St,42 Lippincott St
street_address,42 Nassau St,42 Nassau St
street_address,420 Spadina Ave,420 Spadina Ave
street_address,421 College St,421 College St
street_address,422 Spadina Ave,422 Spadina Ave
street_address,423 College St,423 College St
street_address,424 Spadina Ave,424 Spadina Ave
street_address,426 Spadina Ave,426 Spadina Ave
street_address,428-430 Spadina Ave,428-430 Spadina Ave
street_address,428 Spadina Ave,428 Spadina Ave
street_address,429 Bathurst St,429 Bathurst St
street_address,429 College St,429 College St
street_address,43 Bellevue Ave,43 Bellevue Ave
street_address,43 Kensington Ave,43 Kensington Ave
street_address,43 Nassau St,43 Nassau St
street_address,43 Oxford St,43 Oxford St
street_address,43 Wales Ave,43 Wales Ave
street_address,430 Spadina Ave,430 Spadina Ave
street_address,431 Bathurst St,431 Bathurst St
street_address,431 College St,431 College St
street_address,433 Bathurst St,433 Bathurst St
street_address,435A Bathurst St,435A Bathurst St
street_address,435B Bathurst St,435B Bathurst St
street_address,437 Bathurst St,437 Bathurst St
street_address,438 Spadina Ave,438 Spadina Ave
street_address,439 Bathurst St,439 Bathurst St
street_address,44 Bellevue Ave,44 Bellevue Ave
street_address,44 Kensington Ave,44 Kensington Ave
street_address,44 Lippincott St,44 Lippincott St
street_address,44 Nassau St,44 Nassau St
street_address,440 Spadina Ave,440 Spadina Ave
street_address,441 Bathurst St,441 Bathurst St
street_address,442 Spadina Ave,442 Spadina Ave
street_address,443 Bathurst St,443 Bathurst St
street_address,444 Spadina Ave,444 Spadina Ave
street_address,445 Bathurst St,445 Bathurst St
street_address,446 Spadina Ave,446 Spadina Ave
street_address,447 Bathurst St,447 Bathurst St
street_address,448 Spadina Ave,448 Spadina Ave
street_address,449 Bathurst St,449 Bathurst St
street_address,45 Bellevue Ave,45 Bellevue Ave
street_address,45 Kensington Ave,45 Kensington Ave
street_address,45 Oxford St,45 Oxford St
street_address,45 Wales Ave,45 Wales Ave
street_address,450 Spadina Ave,450 Spadina Ave
street_address,451 Bathurst St,451 Bathurst St
street_address,452 Spadina Ave,452 Spadina Ave
street_address,453 Bathurst St,453 Bathurst St
street_address,454 Spadina Ave,454 Spadina Ave
street_address,455 Bathurst St,455 Bathurst St
street_address,456 Spadina Ave,456 Spadina Ave
street_address,457 Bathurst St,457 Bathurst St
street_address,458 Spadina Ave,458 Spadina Ave
street_address,459 Bathurst St,459 Bathurst St
street_address,46 Kensington Ave,46 Kensington Ave
street_address,46 Lippincott St,46 Lippincott St
street_address,46 Nassau St,46 Nassau St
street_address,46 Wales Ave,46 Wales Ave
street_address,460 Spadina Ave,460 Spadina Ave
street_address,461 Bathurst St,461 Bathurst St
street_address,462 Spadina Ave,462 Spadina Ave
street_address,463 Bathurst St,463 Bathurst St
street_address,464 Spadina Ave,464 Spadina Ave
street_address,465 Bathurst St,465 Bathurst St
street_address,466 Spadina Ave,466 Spadina Ave
street_address,467 Bathurst St,467 Bathurst St
street_address,468 Spadina Ave,468 Spadina Ave
street_address,469 Bathurst St,469 Bathurst St
street_address,47 Bellevue Ave,47 Bellevue Ave
street_address,47 Kensington Ave,47 Kensington Ave
street_address,47 Nassau St,47 Nassau St
street_address,47 Oxford St,47 Oxford St
street_address,47 Wales Ave,47 Wales Ave
street_address,471 Bathurst St,471 Bathurst St
street_address,473 Bathurst St,473 Bathurst St
street_address,474 Spadina Ave,474 Spadina Ave
street_address,475 Bathurst St,475 Bathurst St
street_address,477 Bathurst St,477 Bathurst St
street_address,479 Bathurst St,479 Bathurst St
street_address,48 Bellevue Ave,48 Bellevue Ave
street_address,48 Kensington Ave,48 Kensington Ave
street_address,48 Lippincott St,48 Lippincott St
street_address,48 Nassau St,48 Nassau St
street_address,48 Oxford St,48 Oxford St
street_address,48 Wales Ave,48 Wales Ave
street_address,481 Bathurst St,481 Bathurst St
street_address,483 Bathurst St,483 Bathurst St
street_address,49 Bellevue Ave,49 Bellevue Ave
street_address,49 Kensington Ave,49 Kensington Ave
street_address,49 Nassau St,49 Nassau St
street_address,49 Oxford St,49 Oxford St
street_address,49 Wales Ave,49 Wales Ave
street_address,5 & 6 & 7 & 8 Fitzroy Terrace,5 & 6 & 7 & 8 Fitzroy Terrace
street_address,5 Bellevue Ave,5 Bellevue Ave
street_address,5 Bellevue Ave (Bellevue Sq Park),5 Bellevue Ave (Bellevue Sq Park)
street_address,5 Casimir St,5 Casimir St
street_address,5 Fitzroy Ter,5 Fitzroy Ter
street_address,5 Glen Baillie Pl,5 Glen Baillie Pl
street_address,5 Kensington Ave,5 Kensington Ave
street_address,5 Leonard Ave,5 Leonard Ave
street_address,5 Leonard Pl,5 Leonard Pl
street_address,5 Lippincott St,5 Lippincott St
street_address,5 Oxford St,5 Oxford St
street_address,5 Wales Ave,5 Wales Ave
street_address,50 Bellevue Ave,50 Bellevue Ave
street_address,50 Kensington Ave,50 Kensington Ave
street_address,50 Lippincott St,50 Lippincott St
street_address,50 Nassau St,50 Nassau St
street_address,50 Oxford St,50 Oxford St
street_address,50 Wales Ave,50 Wales Ave
street_address,51 Bellevue Ave,51 Bellevue Ave
street_address,51 Kensington Ave,51 Kensington Ave
street_address,51 Nassau St,51 Nassau St
street_address,51 Oxford St,51 Oxford St
street_address,51 Wales Ave,51 Wales Ave
street_address,52 Bellevue Ave,52 Bellevue Ave
street_address,52 Kensington Ave,52 Kensington Ave
street_address,52 Lippincott St,52 Lippincott St
street_address,52 Nassau St,52 Nassau St
street_address,52 Oxford St,52 Oxford St
street_address,52 Wales Ave,52 Wales Ave
street_address,526 Dundas St W,526 Dundas St W
street_address,52B Oxford St,52B Oxford St
street_address,53 Bellevue Ave,53 Bellevue Ave
street_address,53 Kensington Ave,53 Kensington Ave
street_address,53 Nassau St,53 Nassau St
street_address,53 Oxford St,53 Oxford St
street_address,53 Wales Ave,53 Wales Ave
street_address,530 Dundas St W,530 Dundas St W
street_address,532 Dundas St W,532 Dundas St W
street_address,536 Dundas St W,536 Dundas St W
street_address,538 Dundas St W,538 Dundas St W
street_address,54 Bellevue Ave,54 Bellevue Ave
street_address,54 Kensington Ave,54 Kensington Ave
street_address,54 Nassau St,54 Nassau St
street_address,54 Wales Ave,54 Wales Ave
street_address,542 Dundas St W,542 Dundas St W
street_address,544 Dundas St W,544 Dundas St W
street_address,546 Dundas St W,546 Dundas St W
street_address,548 Dundas St W,548 Dundas St W
street_address,548A Dundas St W,548A Dundas St W
street_address,55 Bellevue Ave,55 Bellevue Ave
street_address,55 Kensington Ave,55 Kensington Ave
street_address,55 Leonard Ave,55 Leonard Ave
street_address,55 Nassau St,55 Nassau St
street_address,55 Oxford St,55 Oxford St
street_address,55 Wales Ave,55 Wales Ave
street_address,556 Dundas St W,556 Dundas St W
street_address,558 Dundas St W,558 Dundas St W
street_address,558A Dundas St W,558A Dundas St W
street_address,56 Bellevue Ave,56 Bellevue Ave
street_address,56 Lippincott St,56 Lippincott St
street_address,56 Nassau St,56 Nassau St
street_address,56 Oxford St,56 Oxford St
street_address,56 Wales Ave,56 Wales Ave
street_address,560 Dundas St W,560 Dundas St W
street_address,560A Dundas St W,560A Dundas St W
street_address,562 Dundas St W,562 Dundas St W
street_address,562A Dundas St W,562A Dundas St W
street_address,564 Dundas St W,564 Dundas St W
street_address,568 Dundas St W,568 Dundas St W
street_address,56B Kensington Ave,56B Kensington Ave
street_address,56D Kensington Ave,56D Kensington Ave
street_address,57 Bellevue Ave,57 Bellevue Ave
street_address,57 Nassau St,57 Nassau St
street_address,57 Oxford St,57 Oxford St
street_address,57 Wales Ave,57 Wales Ave
street_address,570 Dundas St W,570 Dundas St W
street_address,574 Dundas St W,574 Dundas St W
street_address,576 Dundas St W,576 Dundas St W
street_address,578 Dundas St W,578 Dundas St W
street_address,58 Bellevue Ave,58 Bellevue Ave
street_address,58 Kensington Ave,58 Kensington Ave
street_address,58 Nassau St,58 Nassau St
street_address,58 Oxford St,58 Oxford St
street_address,58 Wales Ave,58 Wales Ave
street_address,580 Dundas St W,580 Dundas St W
street_address,584 Dundas St W,584 Dundas St W
street_address,586 Dundas St W,586 Dundas St W
street_address,588 Dundas St W,588 Dundas St W
street_address,59 Bellevue Ave,59 Bellevue Ave
street_address,59 Nassau St,59 Nassau St
street_address,59 Oxford St,59 Oxford St
street_address,59 Wales Ave,59 Wales Ave
street_address,594 Dundas St W,594 Dundas St W
street_address,594 Dundas St West,594 Dundas St West
street_address,6 Bellevue Ave,6 Bellevue Ave
street_address,6 Casimir St,6 Casimir St
street_address,6 Denison Sq,6 Denison Sq
street_address,6 Fitzroy Ter,6 Fitzroy Ter
street_address,6 Glen Baillie Pl,6 Glen Baillie Pl
street_address,6 Hickory St,6 Hickory St
street_address,6 Kensington Ave,6 Kensington Ave
street_address,6 Kensington Pl,6 Kensington Pl
street_address,6 Lippincott St,6 Lippincott St
street_address,6 Littlehayes Lane,6 Littlehayes Lane
street_address,6 Nassau St,6 Nassau St
street_address,6 St Andrew St,6 St Andrew St
street_address,60 Bellevue Ave,60 Bellevue Ave
street_address,60 Kensington Ave,60 Kensington Ave
street_address,60 Leonard Ave,60 Leonard Ave
street_address,60 Nassau St,60 Nassau St
street_address,60 Oxford St,60 Oxford St
street_address,60 Wales Ave,60 Wales Ave
street_address,602 Dundas St W,602 Dundas St W
street_address,602A Dundas St W,602A Dundas St W
street_address,604 Dundas St W,604 Dundas St W
street_address,606-608 Dundas St W,606-608 Dundas St W
street_address,606 Dundas St W,606 Dundas St W
street_address,608 Dundas St W,608 Dundas St W
street_address,60A Nassau St,60A Nassau St
street_address,61-75 Wales Ave,61-75 Wales Ave
street_address,61 1/2 Kensington Ave,61 1/2 Kensington Ave
street_address,61 12 Kensington Ave,61 12 Kensington Ave
street_address,61 Bellevue Ave,61 Bellevue Ave
street_address,61 Kensington Ave,61 Kensington Ave
street_address,61 Nassau St,61 Nassau St
street_address,61 Wales Ave,61 Wales Ave
street_address,610 Dundas St W,610 Dundas St W
street_address,614 Dundas St W,614 Dundas St W
street_address,618 Dundas St W,618 Dundas St W
street_address,61A Bellevue Ave,61A Bellevue Ave
street_address,61A Wales Ave,61A Wales Ave
street_address,62 Bellevue Ave,62 Bellevue Ave
street_address,62 Lippincott St,62 Lippincott St
street_address,62 Nassau St,62 Nassau St
street_address,62 Wales Ave,62 Wales Ave
street_address,620 Dundas St W,620 Dundas St W
street_address,622 Dundas St W,622 Dundas St W
street_address,626 Dundas St W,626 Dundas St W
street_address,63 Bellevue Ave,63 Bellevue Ave
street_address,63 Kensington Ave,63 Kensington Ave
street_address,63 Oxford St,63 Oxford St
street_address,63 Wales Ave,63 Wales Ave
street_address,634 Dundas St W,634 Dundas St W
street_address,638 Dundas St W,638 Dundas St W
street_address,63A Wales Ave,63A Wales Ave
street_address,64 Bellevue Ave,64 Bellevue Ave
street_address,64 Kensington Ave,64 Kensington Ave
street_address,64 Lippincott St,64 Lippincott St
street_address,64 Nassau St,64 Nassau St
street_address,64 Oxford St,64 Oxford St
street_address,64 Wales Ave,64 Wales Ave
street_address,640 Dundas St W,640 Dundas St W
street_address,65 Bellevue Ave,65 Bellevue Ave
street_address,65 Kensington Ave,65 Kensington Ave
street_address,65 Nassau St,65 Nassau St
street_address,65 Wales Ave,65 Wales Ave
street_address,650 Dundas St W,650 Dundas St W
street_address,658 Dundas St W,658 Dundas St W
street_address,65A Wales Ave,65A Wales Ave
street_address,66 1/2 Nassau St,66 1/2 Nassau St
street_address,66 Bellevue Ave,66 Bellevue Ave
street_address,66 Kensington Ave,66 Kensington Ave
street_address,66 Lippincott St,66 Lippincott St
street_address,66 Nassau St,66 Nassau St
street_address,66 Oxford St,66 Oxford St
street_address,66 Wales Ave,66 Wales Ave
street_address,660 Dundas St W,660 Dundas St W
street_address,662 Dundas St W,662 Dundas St W
street_address,664 Dundas St W,664 Dundas St W
street_address,666 Dundas St W,666 Dundas St W
street_address,668 Dundas St W,668 Dundas St W
street_address,66A Bellevue Ave,66A Bellevue Ave
street_address,67 Bellevue Ave,67 Bellevue Ave
street_address,67 Kensington Ave,67 Kensington Ave
street_address,67 Nassau St,67 Nassau St
street_address,67 Oxford St,67 Oxford St
street_address,67 Wales Ave,67 Wales Ave
street_address,670 Dundas St W,670 Dundas St W
street_address,674 Dundas St W,674 Dundas St W
street_address,67A Wales Ave,67A Wales Ave
street_address,68 Bellevue Ave,68 Bellevue Ave
street_address,68 Lippincott St,68 Lippincott St
street_address,68 Nassau St,68 Nassau St
street_address,68 Oxford St,68 Oxford St
street_address,68 Wales Ave,68 Wales Ave
street_address,686 Dundas St W,686 Dundas St W
street_address,68A Oxford St,68A Oxford St
street_address,69 Bellevue Ave,69 Bellevue Ave
street_address,69 Kensington Ave,69 Kensington Ave
street_address,69 Nassau St,69 Nassau St
street_address,69 Oxford St,69 Oxford St
street_address,69 Wales Ave,69 Wales Ave
street_address,69R Nassau St,69R Nassau St
street_address,7 Casimir St,7 Casimir St
street_address,7 Fitzroy Ter,7 Fitzroy Ter
street_address,7 Glen Baillie Pl,7 Glen Baillie Pl
street_address,7 Kensington Ave,7 Kensington Ave
street_address,7 Leonard Ave,7 Leonard Ave
street_address,7 Lippincott St,7 Lippincott St
street_address,7 Oxford St,7 Oxford St
street_address,7 Wales Ave,7 Wales Ave
street_address,70 Bellevue Ave,70 Bellevue Ave
street_address,70 Kensington Ave,70 Kensington Ave
street_address,70 Lippincott St,70 Lippincott St
street_address,70 Nassau St,70 Nassau St
street_address,70 Oxford St,70 Oxford St
street_address,71 Bellevue Ave,71 Bellevue Ave
street_address,71 Kensington Ave,71 Kensington Ave
street_address,71 Nassau St,71 Nassau St
street_address,71 Oxford St,71 Oxford St
street_address,71 Wales Ave,71 Wales Ave
street_address,71A Wales Ave,71A Wales Ave
street_address,72 Bellevue Ave,72 Bellevue Ave
street_address,72 Kensington Ave,72 Kensington Ave
street_address,72 Nassau St,72 Nassau St
street_address,72 Oxford St,72 Oxford St
street_address,73 Bellevue Ave,73 Bellevue Ave
street_address,73 Kensington Ave,73 Kensington Ave
street_address,73 Nassau St,73 Nassau St
street_address,73 Oxford St,73 Oxford St
street_address,73 Wales Ave,73 Wales Ave
street_address,73A Wales Ave,73A Wales Ave
street_address,74 Kensington Ave,74 Kensington Ave
street_address,74 Nassau St,74 Nassau St
street_address,74 Oxford St,74 Oxford St
street_address,75 Bellevue Ave,75 Bellevue Ave
street_address,75 Kensington Ave,75 Kensington Ave
street_address,75 Nassau St,75 Nassau St
street_address,75 Oxford St,75 Oxford St
street_address,75 Wales Ave,75 Wales Ave
street_address,75A Wales Ave,75A Wales Ave
street_address,76 Bellevue Ave,76 Bellevue Ave
street_address,76 Kensington Ave,76 Kensington Ave
street_address,76 Oxford St,76 Oxford St
street_address,77 Bellevue Ave,77 Bellevue Ave
street_address,77 Kensington Ave,77 Kensington Ave
street_address,77 Nassau St,77 Nassau St
street_address,77 Oxford St,77 Oxford St
street_address,77 Wales Ave,77 Wales Ave
street_address,78 Bellevue Ave,78 Bellevue Ave
street_address,78 Kensington Ave,78 Kensington Ave
street_address,78 Nassau St,78 Nassau St
street_address,78 Oxford St,78 Oxford St
street_address,78R Nassau St,78R Nassau St
street_address,79 Bellevue Ave,79 Bellevue Ave
street_address,79 Kensington Ave,79 Kensington Ave
street_address,79 Nassau St,79 Nassau St
street_address,79 Oxford St,79 Oxford St
street_address,79 Wales Ave,79 Wales Ave
street_address,8 Bellevue Ave,8 Bellevue Ave
street_address,8 Casimir St,8 Casimir St
street_address,8 Fitzroy Ter,8 Fitzroy Ter
street_address,8 Glen Baillie Pl,8 Glen Baillie Pl
street_address,8 Hickory St,8 Hickory St
street_address,8 Kensington Ave,8 Kensington Ave
street_address,8 Kensington Pl,8 Kensington Pl
street_address,8 Lippincott St,8 Lippincott St
street_address,8 Nassau St,8 Nassau St
street_address,8 Oxford St,8 Oxford St
street_address,8 St Andrew St,8 St Andrew St
street_address,80 Bellevue Ave,80 Bellevue Ave
street_address,80 Kensington Ave,80 Kensington Ave
street_address,80 Nassau St,80 Nassau St
street_address,81 Bellevue Ave,81 Bellevue Ave
street_address,81 Oxford St,81 Oxford St
street_address,81 Wales Ave,81 Wales Ave
street_address,82 Bellevue Ave,82 Bellevue Ave
street_address,82 Nassau St,82 Nassau St
street_address,83 Nassau St,83 Nassau St
street_address,83 Oxford St,83 Oxford St
street_address,84 Bellevue Ave,84 Bellevue Ave
street_address,84 Nassau St,84 Nassau St
street_address,85 Oxford St,85 Oxford St
street_address,85 Wales Ave,85 Wales Ave
street_address,86 Bellevue Ave,86 Bellevue Ave
street_address,86 Nassau St,86 Nassau St
street_address,86 Oxford St,86 Oxford St
street_address,86A Nassau St,86A Nassau St
street_address,87 Bellevue Ave,87 Bellevue Ave
street_address,87 Oxford St,87 Oxford St
street_address,87 Wales Ave,87 Wales Ave
street_address,88 Bellevue Ave,88 Bellevue Ave
street_address,88 Nassau St,88 Nassau St
street_address,88 Oxford St,88 Oxford St
street_address,89 Oxford St,89 Oxford St
street_address,8A Lippincott St,8A Lippincott St
street_address,8B Oxford St,8B Oxford St
street_address,8R Oxford St,8R Oxford St
street_address,9 Casimir St,9 Casimir St
street_address,9 Glen Baillie Pl,9 Glen Baillie Pl
street_address,9 Kensington Ave,9 Kensington Ave
street_address,9 Leonard Ave,9 Leonard Ave
street_address,9 Lippincott St,9 Lippincott St
street_address,9 Oxford St,9 Oxford St
street_address,9 Wales Ave,9 Wales Ave
street_address,90 Bellevue Ave,90 Bellevue Ave
street_address,90 Nassau St,90 Nassau St
street_address,90 Oxford St,90 Oxford St
street_address,91 Bellevue Ave,91 Bellevue Ave
street_address,91 Oxford St,91 Oxford St
street_address,92 Bellevue Ave,92 Bellevue Ave
street_address,92 Nassau St,92 Nassau St
street_address,93 Oxford St,93 Oxford St
street_address,94 Nassau St,94 Nassau St
street_address,94 Oxford St,94 Oxford St
street_address,95 Bellevue Ave,95 Bellevue Ave
street_address,95 Oxford St,95 Oxford St
street_address,96 Bellevue Ave,96 Bellevue Ave
street_address,96 Nassau St,96 Nassau St
street_address,97 Oxford St,97 Oxford St
street_address,98 Bellevue Ave,98 Bellevue Ave
street_address,98 Nassau St,98 Nassau St
street_address,98 Oxford St,98 Oxford St
street_address,99 Bellevue Ave,99 Bellevue Ave
street_address,99 Oxford St,99 Oxford St
street_address,9A Casimir St,9A Casimir St
